d3mIndex,FIPS,State,Area,RUCCode,POVALL_2016,area
3056,6041,CA,Marin County,1,19932,423970
3057,5111,AR,Poinsett County,3,5352,137733
3058,29207,MO,Stoddard County,7,5545,181533
3059,49013,UT,Duchesne County,6,2765,219653
3060,47055,TN,Giles County,6,4751,109247
3061,18023,IN,Clinton County,6,4317,94321
3062,29047,MO,Clay County,1,19868,181533
3063,22045,LA,Iberia Parish,4,16885,1302.15171
3064,48193,TX,Hamilton County,6,1229,696241
3065,21069,KY,Fleming County,7,3066,104659
3066,29219,MO,Warren County,1,3935,181533
3067,37143,NC,Perquimans County,9,2239,139390
3068,42031,PA,Clarion County,6,5628,119283
3069,1069,AL,Houston County,3,19878,135765
3070,18169,IN,Wabash County,6,3428,94321
3071,48079,TX,Cochran County,9,665,696241
3072,29003,MO,Andrew County,3,1657,181533
3073,54035,WV,Jackson County,6,4546,62755
3074,27165,MN,Watonwan County,7,1216,225163
3075,40029,OK,Coal County,9,1222,181195
3076,27111,MN,Otter Tail County,6,5976,225163
3077,51830,VA,Williamsburg city,1,2275,110862
3078,48191,TX,Hall County,9,795,696241
3079,51021,VA,Bland County,8,800,110862
3080,39009,OH,Athens County,4,16044,116096
3081,8005,CO,Arapahoe County,1,56898,269837
3082,39049,OH,Franklin County,1,205476,116096
3083,46017,SD,Buffalo County,9,804,964.497168
3084,17023,IL,Clark County,6,1884,149998
3085,47027,TN,Clay County,8,1681,109247
3086,26145,MI,Saginaw County,3,33068,250493
3087,41025,OR,Harney County,7,1171,255026
3088,51157,VA,Rappahannock County,8,729,110862
3089,39063,OH,Hancock County,4,7385,116096
3090,17115,IL,Macon County,3,17760,149998
3091,29103,MO,Knox County,9,728,181533
3092,51137,VA,Orange County,6,3212,110862
3093,26085,MI,Lake County,8,2430,250493
3094,37031,NC,Carteret County,4,8321,139390
3095,16035,ID,Clearwater County,6,1241,216699
3096,55113,WI,Sawyer County,9,2434,169640
3097,48435,TX,Sutton County,7,542,696241
3098,54039,WV,Kanawha County,2,30852,62755
3099,6017,CA,El Dorado County,1,16073,423970
3100,35031,NM,McKinley County,4,25540,315194
3101,20187,KS,Stanton County,9,220,213100
3102,48461,TX,Upton County,8,491,696241
3103,39021,OH,Champaign County,6,4194,116096
3104,48083,TX,Coleman County,6,1681,696241
3105,21191,KY,Pendleton County,1,2069,104659
3106,13187,GA,Lumpkin County,6,4711,153909
3107,51191,VA,Washington County,3,7744,110862
3108,18113,IN,Noble County,6,5308,94321
3109,42125,PA,Washington County,1,19752,119283
3110,1043,AL,Cullman County,6,12133,135765
3111,13157,GA,Jackson County,6,8097,153909
3112,23027,ME,Waldo County,6,5514,91646
3113,45029,SC,Colleton County,6,8774,82931
3114,20147,KS,Phillips County,7,673,213100
3115,25009,MA,Essex County,1,81646,27336
3116,47023,TN,Chester County,3,2573,109247
3117,51081,VA,Greensville County,6,2119,110862
3118,29077,MO,Greene County,2,45710,181533
3119,46073,SD,Jerauld County,9,240,964.497168
3120,18157,IN,Tippecanoe County,3,30478,94321
3121,31075,NE,Grant County,9,64,200520
3122,5049,AR,Fulton County,9,2767,137733
3123,51610,VA,Falls Church city,1,509,110862
3124,40021,OK,Cherokee County,6,10863,181195
3125,29011,MO,Barton County,6,1899,181533
3126,12033,FL,Escambia County,2,45044,170304
3127,26027,MI,Cass County,2,6579,250493
3128,13171,GA,Lamar County,1,3142,153909
3129,40089,OK,McCurtain County,7,8299,181195
3130,30093,MT,Silver Bow County,5,5193,381154
3131,55101,WI,Racine County,3,25798,169640
3132,21217,KY,Taylor County,7,5098,104659
3133,22047,LA,Iberville Parish,2,6615,1302.15171
3134,26139,MI,Ottawa County,3,24520,250493
3135,19155,IA,Pottawattamie County,2,9395,145746
